Cn1c(CN2CCCCC2)nc2cc(NC(=O)c3ccc(Cl)cc3)ccc21
Cc1cc(Cl)n(C)n1
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@](OC)(c2ccc(-c3cnn(C)c3)cc2)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1
CCNc1nc(Cl)nc(NC2CC2)n1
CN1C[C@@](C)(c2cc(F)cc(F)c2)N(CC(=O)Nc2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)C12CCCC2
COc1ccc(OC)c(CN[C@H]2CCCN[C@H]2c2ccccc2)c1
Oc1nc2ccccc2n2c(O)nnc12
Cl.NNc1nncc2ccccc12
C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)C=CC
O=C(c1ccccc1)N1N=C(Cn2c3ccccc3c3nc4cc(Cc5ccc6nc(-c7ccccc7)c(-c7ccccc7)nc6c5)ccc4nc32)CC1c1ccc(F)cc1
Cn1c2ccccc2c(=O)c2ccccc21
CCC(CC)Oc1cc(OC)ccc1/C=C1\CCCN=C1c1cccnc1
CN1c2c(cccc2[N+](=O)[O-])NC=C2C(=O)c3cc(Cl)ccc3OC21
Cc1ccc(-c2ccc3cc(CCN4CCC[C@H]4C)ccc3n2)c(C)n1
COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C
COc1ccccc1C1CC(c2ccc(C)cc2)=NN1C(=O)c1ccccc1
CCC(C)CNc1cc(-c2ccc3ncsc3c2)nc(C)n1
CCCCNC(=O)NCCNCC(O)COc1ccc(-c2ncc(C)[nH]2)cc1
CCOC(=O)C(=O)NCc1ccc(/C=C2\C(=O)C(C(=O)OC)=C(C)N2c2ccc(F)cc2)o1
CC1(c2ccccc2)CNC1=O
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C(CN1CCCC1)c1cccc(O)c1
NC(=O)/C(=N\OC(=O)c1ccco1)c1nc(-c2ccc(Br)cc2)cs1
Cc1ccc(/C=N/NC(=O)Cc2cccn2C)cc1
COc1cccc([N+]([O-])=NC#N)c1
Cc1ccc(NC(=O)[C@H]2C[C@@H](O)C[C@@H]2c2nnc([C@H]3C[C@@H](CC(C)C)C3)n2C2CC2)c(C)c1
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
CCC1COC(Nc2cccc3c2CCCC3)=N1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]([N+]C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
O=C1CC[C@]2(c3ccc(F)cc3)O[C@@H](COc3ccc(Cl)cc3)CN12
CN1CCCC2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)C1
CCCSCC
CCCC[C@@H]1C[C@H]1C(NC(=O)c1ccccc1)c1ccc(C(=O)OC)cc1
NC(=O)OC(Cn1ncnn1)c1ccccc1Cl
CN(C)CCOC(=O)c1ccc(Cl)c(N)c1
